State,County,Year,Days_with_AQI,Good_Days,Moderate_Days,Unhealthy_Days,Very_Unhealthy_Days,Hazardous_Days,Max_AQI,Median_AQI,Days_CO,Days_NO2,Days_Ozone,Days_SO2,Days_PM2_5,Days_PM10
California,Placer,2014,365,168,169,4,1,0,240,52,0,2,244,0,119,0
California,Plumas,2014,127,72,42,3,0,0,156,41,0,0,0,0,127,0
California,Riverside,2014,365,19,190,32,1,1,537,93,0,0,205,0,96,64
California,Sacramento,2014,365,178,147,0,0,0,147,51,0,3,247,0,113,2
California,San Benito,2014,365,299,62,0,0,0,115,42,0,0,345,0,19,1
California,San Bernardino,2014,365,38,200,43,1,0,201,80,0,18,214,0,116,17
California,San Diego,2014,365,89,237,2,0,0,165,61,0,17,208,0,125,15
California,San Francisco,2014,365,309,56,0,0,0,97,34,0,71,136,0,158,0
California,San Joaquin,2014,365,159,172,1,0,0,152,54,0,2,224,0,133,6
California,San Luis Obispo,2014,365,138,213,0,0,0,126,55,0,0,179,0,172,14
California,San Mateo,2014,364,318,46,0,0,0,99,34,0,37,185,0,142,0
California,Santa Barbara,2014,365,223,135,2,0,0,159,47,0,2,247,1,107,8
California,Santa Clara,2014,365,268,89,1,0,0,154,41,0,27,200,0,137,1
California,Santa Cruz,2014,365,301,52,0,0,0,136,35,0,0,244,0,121,0
California,Shasta,2014,365,277,82,0,0,0,126,43,0,0,354,0,9,2
California,Siskiyou,2014,363,332,29,2,0,0,159,37,0,0,347,0,14,2
California,Solano,2014,365,254,108,0,0,0,124,43,0,1,172,0,192,0
California,Sonoma,2014,365,314,51,0,0,0,81,37,0,0,227,0,136,2
California,Stanislaus,2014,365,142,164,6,0,0,164,58,0,0,248,0,114,3
California,Sutter,2014,365,182,170,1,0,0,156,51,0,5,200,0,159,1
California,Tehama,2014,364,235,113,1,0,0,151,44,0,0,330,0,33,1
California,Trinity,2014,112,105,7,0,0,0,88,9,0,0,0,0,112,0
California,Tulare,2014,365,70,171,27,0,0,169,84,0,0,223,0,141,1
California,Tuolumne,2014,334,214,104,0,0,0,133,46,0,0,334,0,0,0
California,Ventura,2014,365,157,193,0,0,0,150,53,0,1,237,0,123,4
California,Yolo,2014,365,288,76,0,0,0,101,41,0,3,242,0,119,1
Colorado,Adams,2014,365,237,123,0,0,0,124,47,0,102,209,1,25,28
Colorado,Alamosa,2014,365,346,17,0,0,0,124,19,0,0,0,0,10,355
Colorado,Arapahoe,2014,364,269,94,0,0,0,122,44,0,0,349,0,15,0
Colorado,Archuleta,2014,336,335,1,0,0,0,51,17,0,0,0,0,0,336
Colorado,Boulder,2014,360,261,94,0,0,0,126,44,0,0,332,0,27,1
Colorado,Chaffee,2014,150,103,47,0,0,0,100,47,0,0,150,0,0,0
Colorado,Clear Creek,2014,267,169,83,0,0,0,150,47,0,0,267,0,0,0
Colorado,Delta,2014,118,117,1,0,0,0,77,21,0,0,0,0,0,118
Colorado,Denver,2014,365,195,167,1,0,0,152,50,0,122,152,0,89,2
Colorado,Douglas,2014,363,244,110,0,0,0,124,44,0,0,352,0,11,0
Colorado,El Paso,2014,365,260,104,0,0,0,104,46,0,0,328,31,6,0
Colorado,Fremont,2014,59,58,1,0,0,0,51,15,0,0,0,0,0,59
Colorado,Garfield,2014,365,303,60,0,0,0,108,44,0,0,364,0,1,0
Colorado,Gunnison,2014,365,307,58,0,0,0,90,44,0,0,356,0,0,9
Colorado,Jackson,2014,362,340,22,0,0,0,77,40,0,0,357,0,5,0
Colorado,Jefferson,2014,365,228,121,0,0,0,140,46,0,0,365,0,0,0
Colorado,La Plata,2014,365,280,84,0,0,0,101,44,0,0,364,0,1,0
Colorado,Larimer,2014,365,202,146,0,0,0,140,49,0,0,353,0,12,0
Colorado,Mesa,2014,365,251,113,0,0,0,101,46,0,0,274,0,89,2
Colorado,Moffat,2014,270,236,34,0,0,0,90,43,0,0,270,0,0,0
Colorado,Montezuma,2014,365,286,79,0,0,0,93,44,0,0,360,0,5,0
Colorado,Park,2014,338,232,104,0,0,0,115,47,0,0,338,0,0,0
Colorado,Pitkin,2014,115,115,0,0,0,0,35,11,0,0,0,0,45,70
Colorado,Prowers,2014,358,330,19,6,1,0,247,19,0,0,0,0,0,358
Colorado,Pueblo,2014,124,119,4,0,0,0,110,23,0,0,0,0,75,49
Colorado,Rio Blanco,2014,365,316,49,0,0,0,87,44,0,1,342,0,22,0
Colorado,Routt,2014,346,334,12,0,0,0,65,15,0,0,0,0,0,346
Colorado,San Juan,2014,118,118,0,0,0,0,28,8,0,0,0,0,118,0
Colorado,San Miguel,2014,274,205,69,0,0,0,93,45,0,0,227,0,0,47
Colorado,Weld,2014,365,248,113,0,0,0,126,45,1,0,337,0,26,1
Connecticut,Fairfield,2014,365,212,139,2,0,0,164,48,0,12,155,0,198,0
Connecticut,Hartford,2014,365,245,110,0,0,0,143,44,0,21,122,0,222,0
Connecticut,Litchfield,2014,365,294,69,0,0,0,129,41,0,1,260,0,104,0
Connecticut,Middlesex,2014,182,140,31,1,0,0,151,43,0,0,182,0,0,0
Connecticut,New Haven,2014,365,243,114,0,0,0,126,44,0,14,197,0,154,0
Connecticut,New London,2014,355,281,73,0,0,0,104,40,0,0,171,0,184,0
Connecticut,Tolland,2014,178,141,28,0,0,0,140,41,0,0,178,0,0,0
Connecticut,Windham,2014,354,328,25,0,0,0,101,34,0,0,354,0,0,0
Country Of Mexico,BAJA CALIFORNIA NORTE,2014,51,11,27,5,0,0,187,65,0,0,0,0,0,51
Country Of Mexico,CHIHUAHUA STATE,2014,214,210,4,0,0,0,65,31,60,0,154,0,0,0
Delaware,Kent,2014,364,295,68,0,0,0,108,42,0,0,225,0,139,0
Delaware,New Castle,2014,365,205,148,2,0,0,152,49,0,7,186,1,171,0
Delaware,Sussex,2014,365,261,103,0,0,0,105,43,0,0,244,0,121,0
District Of Columbia,District of Columbia,2014,365,225,136,0,0,0,140,47,0,19,181,0,165,0
Florida,Alachua,2014,361,329,32,0,0,0,77,35,0,0,227,0,134,0
Florida,Baker,2014,362,347,15,0,0,0,74,33,0,0,362,0,0,0
Florida,Bay,2014,365,294,71,0,0,0,100,40,0,0,227,0,138,0
Florida,Brevard,2014,365,312,53,0,0,0,87,39,0,0,274,0,91,0
Florida,Broward,2014,365,315,48,0,0,0,115,38,0,23,210,0,132,0
Florida,Citrus,2014,337,289,36,0,0,0,126,17,0,0,0,238,99,0
Florida,Collier,2014,365,324,41,0,0,0,77,36,0,0,219,0,146,0
Florida,Columbia,2014,338,301,37,0,0,0,80,34,0,0,299,0,39,0
Florida,Duval,2014,365,266,95,0,0,0,126,43,0,2,199,12,152,0
Florida,Escambia,2014,365,273,88,0,0,0,126,42,0,0,207,1,157,0
Florida,Flagler,2014,360,335,25,0,0,0,90,35,0,0,360,0,0,0
Florida,Hamilton,2014,271,214,57,0,0,0,72,38,0,0,0,0,271,0
Florida,Highlands,2014,350,327,23,0,0,0,77,32,0,0,350,0,0,0
Florida,Hillsborough,2014,365,237,121,0,0,0,115,45,0,1,169,19,176,0
Florida,Holmes,2014,365,294,71,0,0,0,100,39,0,0,180,0,185,0
Florida,Indian River,2014,349,315,33,0,0,0,105,37,0,0,349,0,0,0
Florida,Lake,2014,362,331,29,0,0,0,108,33,0,0,362,0,0,0
Florida,Lee,2014,365,306,59,0,0,0,93,38,0,0,255,0,106,4
Florida,Leon,2014,365,250,114,1,0,0,157,43,0,0,123,0,242,0
Florida,Liberty,2014,351,343,8,0,0,0,61,32,0,0,351,0,0,0
Florida,Manatee,2014,365,333,31,0,0,0,101,36,0,0,364,1,0,0
Florida,Marion,2014,365,307,58,0,0,0,97,39,0,0,199,0,166,0
Florida,Martin,2014,363,329,33,0,0,0,101,37,0,0,259,0,104,0
Florida,Miami-Dade,2014,365,272,92,0,0,0,123,43,0,4,139,0,222,0
Florida,Nassau,2014,359,295,63,0,0,0,105,32,0,0,0,113,246,0
Florida,Okaloosa,2014,364,336,27,0,0,0,115,35,0,0,348,0,0,16
Florida,Orange,2014,362,300,61,0,0,0,126,39,0,3,226,0,133,0
Florida,Osceola,2014,348,316,32,0,0,0,100,33,0,0,348,0,0,0
Florida,Palm Beach,2014,365,308,55,0,0,0,119,38,0,0,271,0,94,0
Florida,Pasco,2014,365,331,33,0,0,0,108,35,0,0,365,0,0,0
Florida,Pinellas,2014,365,287,77,0,0,0,112,40,0,1,198,0,166,0
Florida,Polk,2014,365,286,79,0,0,0,87,41,0,0,184,6,175,0
Florida,Putnam,2014,364,364,0,0,0,0,43,13,0,0,0,100,0,264
Florida,Santa Rosa,2014,365,288,74,0,0,0,136,40,0,0,220,0,145,0
Florida,Sarasota,2014,365,278,86,0,0,0,105,40,0,1,209,0,155,0
Florida,Seminole,2014,364,334,30,0,0,0,97,35,0,0,337,0,22,5
Florida,St. Lucie,2014,360,343,16,0,0,0,122,34,0,0,360,0,0,0
Florida,Volusia,2014,365,317,47,0,0,0,108,39,0,0,247,0,118,0
Florida,Wakulla,2014,319,287,31,1,0,0,152,35,0,0,277,0,42,0
Georgia,Bibb,2014,365,211,152,0,0,0,112,47,0,0,73,2,290,0
Georgia,Charlton,2014,116,107,9,0,0,0,96,25,0,0,0,0,116,0
Georgia,Chatham,2014,365,251,112,0,0,0,114,43,0,0,53,91,221,0
Georgia,Chattooga,2014,245,227,18,0,0,0,77,36,0,0,245,0,0,0
Georgia,Clarke,2014,356,239,117,0,0,0,92,42,0,0,108,0,248,0
Georgia,Clayton,2014,122,88,34,0,0,0,83,43,0,0,0,0,122,0
Georgia,Cobb,2014,307,224,81,0,0,0,119,41,0,0,40,0,267,0
Georgia,Coffee,2014,61,55,6,0,0,0,66,35,0,0,0,0,61,0
Georgia,Columbia,2014,240,214,26,0,0,0,80,40,0,0,240,0,0,0
Georgia,Coweta,2014,357,285,69,0,0,0,108,38,0,0,109,0,248,0
Georgia,Dawson,2014,245,218,26,0,0,0,101,37,0,0,245,0,0,0
Georgia,DeKalb,2014,365,182,180,0,0,0,122,51,0,7,73,0,285,0
Georgia,Dougherty,2014,359,216,142,0,0,0,111,45,0,0,0,0,359,0
Georgia,Douglas,2014,238,194,42,0,0,0,126,41,0,0,238,0,0,0
Georgia,Floyd,2014,365,136,228,0,0,0,109,54,0,0,0,8,357,0
Georgia,Fulton,2014,364,248,109,0,0,0,140,44,1,25,125,0,213,0
Georgia,Glynn,2014,332,287,45,0,0,0,88,37,0,0,144,0,188,0
Georgia,Gwinnett,2014,365,270,93,0,0,0,105,41,0,0,151,0,214,0
Georgia,Hall,2014,318,177,141,0,0,0,95,47,0,0,0,0,318,0
Georgia,Henry,2014,351,251,94,1,0,0,159,40,0,0,155,0,196,0
Georgia,Houston,2014,348,202,143,0,0,0,129,46,0,0,0,0,348,0
Georgia,Lowndes,2014,339,245,94,0,0,0,88,38,0,0,0,0,339,0
Georgia,Murray,2014,266,232,33,0,0,0,108,38,0,0,217,0,49,0
Georgia,Muscogee,2014,365,258,106,0,0,0,102,41,0,0,107,0,258,0
Georgia,Paulding,2014,362,226,136,0,0,0,95,45,0,4,72,0,286,0
Georgia,Pike,2014,359,313,45,0,0,0,108,37,0,0,359,0,0,0
Georgia,Richmond,2014,361,218,143,0,0,0,92,45,0,0,100,31,230,0
Georgia,Rockdale,2014,363,309,47,0,0,0,150,34,0,119,244,0,0,0
Georgia,Sumter,2014,244,229,15,0,0,0,77,38,0,0,244,0,0,0
Georgia,Walker,2014,354,244,110,0,0,0,82,41,0,0,0,0,354,0
Georgia,Washington,2014,114,88,26,0,0,0,69,40,0,0,0,0,114,0
Georgia,Wilkinson,2014,111,80,30,0,0,0,145,43,0,0,0,0,111,0
Hawaii,Hawaii,2014,364,19,76,129,1,0,205,126,0,0,0,336,28,0
Hawaii,Honolulu,2014,357,346,10,1,0,0,195,29,0,1,229,4,107,16
Hawaii,Kauai,2014,341,335,6,0,0,0,70,18,0,36,0,32,273,0
Hawaii,Maui,2014,341,332,8,0,0,0,136,22,0,0,0,0,341,0
Idaho,Ada,2014,365,294,70,1,0,0,152,40,1,66,260,0,29,9
Idaho,Bannock,2014,365,322,42,1,0,0,200,31,0,0,0,152,155,58
Idaho,Benewah,2014,362,259,90,0,0,0,136,35,0,0,0,0,362,0
Idaho,Bonner,2014,321,319,2,0,0,0,62,10,0,0,0,0,0,321
Idaho,Butte,2014,349,325,24,0,0,0,93,39,0,0,345,0,4,0
Idaho,Canyon,2014,365,351,13,1,0,0,156,15,0,0,0,0,46,319
Idaho,Caribou,2014,349,347,0,0,0,0,105,3,0,0,0,349,0,0
Idaho,Custer,2014,110,110,0,0,0,0,45,7,0,0,0,0,110,0
Idaho,Franklin,2014,359,331,26,0,0,0,105,19,0,0,0,0,359,0
Idaho,Lemhi,2014,348,213,118,1,0,0,155,40,0,0,0,0,348,0
Idaho,Shoshone,2014,365,237,114,1,0,0,151,37,0,0,0,0,361,4
Illinois,Adams,2014,213,192,21,0,0,0,90,37,0,0,213,0,0,0
Illinois,Champaign,2014,365,301,63,0,0,0,101,38,0,0,312,0,53,0
Illinois,Clark,2014,211,185,26,0,0,0,90,39,0,0,211,0,0,0
Illinois,Cook,2014,365,132,225,0,0,0,143,55,0,49,71,0,208,37
Illinois,DuPage,2014,234,194,38,0,0,0,101,38,0,0,180,0,54,0
Illinois,Effingham,2014,212,187,25,0,0,0,90,38,0,0,212,0,0,0
Illinois,Hamilton,2014,231,185,46,0,0,0,93,41,0,0,197,0,34,0
Illinois,Jersey,2014,233,186,46,0,0,0,101,39,0,0,198,0,35,0
Illinois,Jo Daviess,2014,353,324,28,0,0,0,108,35,0,0,353,0,0,0
Illinois,Kane,2014,363,324,38,0,0,0,101,33,0,0,328,0,35,0
Illinois,La Salle,2014,356,356,0,0,0,0,20,3,0,0,0,356,0,0
Illinois,Lake,2014,355,317,33,0,0,0,129,35,0,0,355,0,0,0
Illinois,Macon,2014,365,255,109,0,0,0,103,42,0,0,202,21,142,0
Illinois,Macoupin,2014,358,336,22,0,0,0,93,29,0,0,214,144,0,0
Illinois,Madison,2014,365,206,150,0,0,0,137,47,0,0,207,6,145,7
Illinois,McHenry,2014,364,296,65,0,0,0,136,37,0,0,229,0,135,0
Illinois,McLean,2014,363,317,46,0,0,0,100,36,0,0,339,0,24,0
Illinois,Peoria,2014,365,265,100,0,0,0,100,41,0,0,209,7,149,0
Illinois,Randolph,2014,337,274,59,0,0,0,122,37,0,0,198,108,31,0
Illinois,Rock Island,2014,349,315,34,0,0,0,74,34,0,0,322,0,27,0
Illinois,Saint Clair,2014,365,261,102,0,0,0,125,41,0,23,172,4,166,0
Illinois,Sangamon,2014,365,332,33,0,0,0,78,33,0,0,319,11,35,0
Illinois,Tazewell,2014,361,305,28,4,0,0,185,4,0,0,0,361,0,0
Illinois,Wabash,2014,364,344,18,0,0,0,116,6,0,0,0,364,0,0
Illinois,Will,2014,362,248,114,0,0,0,97,42,0,0,149,0,213,0
Illinois,Winnebago,2014,342,306,34,0,0,0,105,34,0,0,330,0,12,0
Indiana,Allen,2014,359,189,164,0,0,0,147,49,0,0,91,0,268,0
Indiana,Bartholomew,2014,365,263,101,0,0,0,108,40,0,52,146,47,120,0
Indiana,Boone,2014,183,143,38,0,0,0,108,42,0,0,183,0,0,0
Indiana,Brown,2014,119,112,7,0,0,0,71,39,0,0,119,0,0,0
Indiana,Carroll,2014,173,144,28,0,0,0,108,41,0,0,173,0,0,0
Indiana,Clark,2014,335,186,147,0,0,0,122,48,0,0,104,0,231,0
Indiana,Daviess,2014,334,285,32,2,0,0,195,7,0,0,0,334,0,0
Indiana,Delaware,2014,240,204,35,0,0,0,130,38,0,0,150,0,90,0
Indiana,Dubois,2014,122,84,38,0,0,0,96,43,0,0,0,0,122,0
Indiana,Elkhart,2014,360,160,190,0,0,0,126,53,0,0,38,0,322,0
Indiana,Floyd,2014,365,179,182,0,0,0,119,51,0,0,85,16,264,0
Indiana,Fountain,2014,362,361,1,0,0,0,81,4,0,0,0,362,0,0
Indiana,Gibson,2014,356,320,32,0,0,0,109,7,0,0,0,356,0,0
Indiana,Greene,2014,244,180,64,0,0,0,87,43,0,0,161,0,83,0
Indiana,Hamilton,2014,358,260,96,0,0,0,129,40,0,0,114,0,244,0
Indiana,Hancock,2014,183,181,2,0,0,0,67,34,0,0,183,0,0,0
Indiana,Hendricks,2014,183,175,8,0,0,0,77,36,0,0,183,0,0,0
Indiana,Henry,2014,121,88,32,0,0,0,119,36,0,0,0,0,121,0
Indiana,Howard,2014,261,171,90,0,0,0,82,43,0,0,0,0,261,0
Indiana,Huntington,2014,176,168,8,0,0,0,80,35,0,0,176,0,0,0
Indiana,Jackson,2014,181,147,34,0,0,0,93,42,0,0,181,0,0,0
Indiana,Jasper,2014,357,357,0,0,0,0,34,3,0,0,0,357,0,0
Indiana,Johnson,2014,176,170,6,0,0,0,71,37,0,0,176,0,0,0
Indiana,Knox,2014,348,313,35,0,0,0,90,34,0,0,348,0,0,0
Indiana,LaPorte,2014,353,284,64,0,0,0,126,35,0,0,170,111,72,0
Indiana,Lake,2014,365,125,229,1,0,0,155,57,1,8,51,9,290,6
Indiana,Madison,2014,335,209,124,0,0,0,141,43,0,0,72,0,263,0
Indiana,Marion,2014,365,134,207,1,0,0,191,56,0,5,86,60,213,1
Indiana,Monroe,2014,346,274,71,1,0,0,157,33,0,0,0,0,346,0
Indiana,Montgomery,2014,149,92,57,0,0,0,77,44,0,0,0,0,149,0
Indiana,Morgan,2014,357,283,66,0,0,0,128,38,0,0,161,196,0,0
Indiana,Perry,2014,175,131,43,0,0,0,101,45,0,0,175,0,0,0
Indiana,Pike,2014,352,309,27,2,0,0,170,6,0,0,0,352,0,0
Indiana,Porter,2014,365,192,168,0,0,0,115,48,0,0,71,16,248,30
Indiana,Posey,2014,181,147,34,0,0,0,100,43,0,0,181,0,0,0
Indiana,Shelby,2014,182,157,25,0,0,0,100,42,0,0,182,0,0,0
Indiana,Spencer,2014,121,86,35,0,0,0,95,40,0,0,0,0,121,0
Indiana,St. Joseph,2014,365,222,139,0,0,0,129,45,0,18,132,0,215,0
Indiana,Tippecanoe,2014,316,228,87,0,0,0,128,34,0,0,0,0,316,0
Indiana,Vanderburgh,2014,365,179,182,0,0,0,108,51,0,2,130,2,231,0
Indiana,Vigo,2014,365,164,184,0,0,0,143,52,0,0,65,79,221,0
Indiana,Wabash,2014,336,304,30,0,0,0,108,36,0,0,336,0,0,0
Indiana,Warrick,2014,183,140,41,0,0,0,105,44,0,0,183,0,0,0
Indiana,Wayne,2014,364,364,0,0,0,0,11,3,0,0,0,364,0,0
Indiana,Whitley,2014,361,245,114,0,0,0,125,38,0,42,0,9,310,0
Iowa,Black Hawk,2014,364,190,173,0,0,0,117,50,0,0,0,0,364,0
Iowa,Bremer,2014,212,195,17,0,0,0,87,37,0,0,212,0,0,0
Iowa,Cerro Gordo,2014,348,346,2,0,0,0,52,16,0,0,0,0,0,348
Iowa,Clinton,2014,365,184,177,0,0,0,124,50,0,0,95,1,269,0
Iowa,Delaware,2014,126,95,31,0,0,0,77,32,0,0,0,0,122,4
Iowa,Harrison,2014,212,186,26,0,0,0,90,38,0,0,212,0,0,0
Iowa,Johnson,2014,364,262,101,0,0,0,108,35,0,0,0,0,359,5
Iowa,Lee,2014,121,83,38,0,0,0,97,36,0,0,0,0,121,0
Iowa,Linn,2014,365,220,134,0,0,0,149,45,0,0,110,54,199,2
Iowa,Montgomery,2014,364,267,96,0,0,0,107,41,0,0,139,0,225,0
Iowa,Muscatine,2014,365,171,138,6,0,0,171,53,0,0,0,123,241,1
Iowa,Palo Alto,2014,356,273,83,0,0,0,94,40,0,0,121,0,235,0
Iowa,Polk,2014,365,288,77,0,0,0,93,38,0,30,119,0,213,3
Iowa,Pottawattamie,2014,119,94,24,0,0,0,111,35,0,0,0,0,109,10
Iowa,Scott,2014,365,121,240,0,0,0,111,56,0,0,45,0,216,104
Iowa,Story,2014,214,190,24,0,0,0,90,37,0,0,214,0,0,0
Iowa,Van Buren,2014,358,245,113,0,0,0,92,41,0,0,107,0,250,1
Iowa,Warren,2014,213,199,14,0,0,0,100,35,0,0,213,0,0,0
Iowa,Woodbury,2014,364,346,16,0,0,0,108,1,0,0,0,242,114,8
Kansas,Chase,2014,120,107,12,1,0,0,153,25,0,0,0,0,120,0
Kansas,Ford,2014,365,362,3,0,0,0,69,7,0,0,0,0,0,365
Kansas,Johnson,2014,365,328,37,0,0,0,84,35,0,0,321,0,44,0
Kansas,Leavenworth,2014,363,331,29,0,0,0,105,35,0,0,363,0,0,0
Kansas,Linn,2014,1,1,0,0,0,0,25,25,0,0,1,0,0,0
Kansas,Neosho,2014,331,271,59,0,0,0,116,40,0,2,274,0,46,9
Kansas,Sedgwick,2014,365,263,98,0,0,0,150,42,0,22,258,0,46,39
Kansas,Shawnee,2014,365,313,51,0,0,0,105,38,0,0,307,0,47,11
Kansas,Sherman,2014,61,61,0,0,0,0,49,15,0,0,0,0,0,61
Kansas,Sumner,2014,364,306,56,0,0,0,138,40,0,4,325,0,35,0
Kansas,Trego,2014,363,296,67,0,0,0,97,40,0,0,345,2,16,0
Kansas,Wyandotte,2014,365,214,149,0,0,0,119,47,0,20,129,15,201,0
